MaxN

Generated: Wednesday, July 06, 2016 10:16:38

Filename	Frame	Time (mins)	Period	Period time (mins)	OpCode	Tape Reader	Depth	Comment									Family	Genus	Species	Code	MaxN	Has fed
MNCB315_L511.avi	 106146	  59.0290			MNCB315	Molly											Tetraodontidae	Arothron	stellatus	37467014	1	No
MNCB316_L418.avi	  36269	  20.1696			MNCB316	Molly											Apogonidae		sp10		1	No
MNCB316_L418.avi	  84065	  46.7495			MNCB316	Molly											Labridae	Cheilio	inermis	37384070	8	No
MNCB316_L418.avi	  95562	  53.1431			MNCB316	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
MNCB316_L418.avi	   9030	   5.0217			MNCB316	Molly											Labridae	Choerodon	cyanodus	37384072	4	No
MNCB316_L418.avi	 103546	  57.5831			MNCB316	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
MNCB316_L418.avi	  17524	   9.7453			MNCB316	Molly											Labridae	Coris	caudimacula	37384092	2	No
MNCB316_L418.avi	  27827	  15.4749			MNCB316	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	No
MNCB316_L418.avi	  47093	  26.1890			MNCB316	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	No
MNCB316_L418.avi	  54890	  30.5250			MNCB316	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	No
MNCB316_L418.avi	  81152	  45.1296			MNCB316	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB316_L418.avi	  31727	  17.6438			MNCB316	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	Yes
MNCB316_L418.avi	  39322	  21.8674			MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	6	Yes
MNCB316_L418.avi	  15128	   8.4129			MNCB316	Molly											Pomacentridae	Pomacentrus	milleri	37372117	3	No
MNCB316_L418.avi	  12070	   6.7123			MNCB316	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	No
MNCB316_L418.avi	  97698	  54.3310			MNCB316	Molly											Scaridae	Scarus	ghobban	37386001	2	No
MNCB316_L418.avi	  97698	  54.3310			MNCB316	Molly											Scaridae	Scarus	sp3		4	No
MNCB316_L418.avi	  31013	  17.2467			MNCB316	Molly											Scombridae	Scomberomorus	spp		1	No
MNCB316_L418.avi	  87872	  48.8666			MNCB316	Molly											Serranidae	Epinephelus	coioides	37311007	1	No
MNCB316_L418.avi	  18812	  10.4616			MNCB316	Molly											Serranidae	Epinephelus	rivulatus	37311022	1	No
MNCB316_L418.avi	  53372	  29.6808			MNCB316	Molly											Siganidae	Siganus	fuscescens	37438001	5	No
MNCB316_L418.avi	  33639	  18.7070			MNCB316	Molly											Sphyraenidae	Sphyraena	jello	37382004	1	No
MNCB317_L422.avi	  63919	  35.5461			MNCB317	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	No
MNCB317_L422.avi	   5308	   2.9518			MNCB317	Molly											Haemulidae	Diagramma	pictum	37350003	5	No
MNCB317_L422.avi	  30246	  16.8202			MNCB317	Molly											Labridae	Choerodon	cyanodus	37384072	5	Yes
MNCB317_L422.avi	  18973	  10.5511			MNCB317	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	No
MNCB317_L422.avi	  35697	  19.8515			MNCB317	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB317_L422.avi	  23021	  12.8022			MNCB317	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	No
MNCB317_L422.avi	  38912	  21.6394			MNCB317	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	2	Yes
MNCB317_L422.avi	   8949	   4.9766			MNCB317	Molly											Lutjanidae	Lutjanus	rivulatus	37346016	1	No
MNCB317_L422.avi	  57079	  31.7423			MNCB317	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	No
MNCB317_L422.avi	   2016	   1.1211			MNCB317	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	9	No
MNCB317_L422.avi	   3067	   1.7056			MNCB317	Molly											Pomacentridae	Pomacentrus	milleri	37372117	4	No
MNCB317_L422.avi	 106903	  59.4500			MNCB317	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB317_L422.avi	  27761	  15.4382			MNCB317	Molly											Scaridae	Scarus	rivulatus	37386027	1	No
MNCB317_L422.avi	   5700	   3.1698			MNCB317	Molly											Serranidae	Plectropomus	spp		1	No
MNCB317_L422.avi	  11938	   6.6389			MNCB317	Molly											Sphyraenidae	Sphyraena	obtusata	37382007	3	No
MNCB318_L422.avi	   3857	   2.1449			MNCB318	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	3	No
MNCB318_L422.avi	  70251	  39.0674			MNCB318	Molly											Caesionidae	Caesio	cuning	37346018	17	No
MNCB318_L422.avi	  32728	  18.2004			MNCB318	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	No
MNCB318_L422.avi	  58839	  32.7211			MNCB318	Molly											Carcharhinidae	Carcharhinus	sp10		1	No
MNCB318_L422.avi	  10513	   5.8464			MNCB318	Molly											Chaetodontidae	Chaetodon	adiergastos	37365033	1	No
MNCB318_L422.avi	 104565	  58.1498			MNCB318	Molly											Labridae	Choerodon	cyanodus	37384072	4	No
MNCB318_L422.avi	  25324	  14.0830			MNCB318	Molly											Labridae	Halichoeres	melanochir	37384115	2	No
MNCB318_L422.avi	  60666	  33.7371			MNCB318	Molly											Labridae	Thalassoma	lunare	37384167	8	Yes
MNCB318_L422.avi	  34530	  19.2025			MNCB318	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	5	Yes
MNCB318_L422.avi	  12966	   7.2105			MNCB318	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB318_L422.avi	  68378	  38.0258			MNCB318	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	5	No
MNCB318_L422.avi	  16402	   9.1213			MNCB318	Molly											Lutjanidae	Lutjanus	fulviflamma	37346034	1	No
MNCB318_L422.avi	  60782	  33.8016			MNCB318	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	No
MNCB318_L422.avi	  54888	  30.5239			MNCB318	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB318_L422.avi	  30993	  17.2356			MNCB318	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	No
MNCB318_L422.avi	  63755	  35.4549			MNCB318	Molly											Pomacanthidae	Chaetodontoplus	duboulayi	37365009	1	No
MNCB318_L422.avi	  88235	  49.0685			MNCB318	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	12	Yes
MNCB318_L422.avi	  58101	  32.3106			MNCB318	Molly											Pomacentridae	Abudefduf	sexfasciatus	37372011	10	No
MNCB318_L422.avi	  83162	  46.2474			MNCB318	Molly											Pomacentridae	Pomacentrus	milleri	37372117	3	No
MNCB318_L422.avi	  25523	  14.1936			MNCB318	Molly											Pseudochromidae	Labracinus	lineatus	37313003	2	Yes
MNCB318_L422.avi	  50469	  28.0664			MNCB318	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB318_L422.avi	  13239	   7.3624			MNCB318	Molly											Scaridae	Scarus	rivulatus	37386027	3	No
MNCB318_L422.avi	  35583	  19.7881			MNCB318	Molly											Scaridae	Scarus	sp3		1	No
MNCB318_L422.avi	  53170	  29.5685			MNCB318	Molly											Serranidae	Epinephelus	fasciatus	37311014	2	No
MNCB318_L422.avi	  69768	  38.7988			MNCB318	Molly											Siganidae	Siganus	lineatus	37438010	11	No
MNCB319_L418.avi	   6257	   3.4796			MNCB319	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	3	No
MNCB319_L418.avi	  20923	  11.6355			MNCB319	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	No
MNCB319_L418.avi	  89433	  49.7347			MNCB319	Molly											Carcharhinidae	Carcharhinus	melanopterus	37018036	1	No
MNCB319_L418.avi	  73857	  41.0727			MNCB319	Molly											Chaetodontidae	Chaetodon	auriga	37365019	2	No
MNCB319_L418.avi	 102566	  57.0381			MNCB319	Molly											Chaetodontidae	Chelmon	marginalis	37365007	1	No
MNCB319_L418.avi	  39385	  21.9025			MNCB319	Molly											Labridae	Choerodon	cyanodus	37384072	6	No
MNCB319_L418.avi	  18397	  10.2308			MNCB319	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB319_L418.avi	  24645	  13.7054			MNCB319	Molly											Labridae	Thalassoma	lunare	37384167	2	No
MNCB319_L418.avi	  13920	   7.7411			MNCB319	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	5	No
MNCB319_L418.avi	   7230	   4.0207			MNCB319	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	Yes
MNCB319_L418.avi	  44034	  24.4878			MNCB319	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	No
MNCB319_L418.avi	  24649	  13.7076			MNCB319	Molly											Mullidae	Parupeneus	barberinoides	37355021	2	No
MNCB319_L418.avi	   9558	   5.3153			MNCB319	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB319_L418.avi	  39943	  22.2128			MNCB319	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	5	No
MNCB319_L418.avi	   9972	   5.5455			MNCB319	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB319_L418.avi	  39168	  21.7818			MNCB319	Molly											Serranidae	Epinephelus	fasciatus	37311014	1	Yes
MNCB319_L418.avi	  38084	  21.1790			MNCB319	Molly											Serranidae	Epinephelus	rivulatus	37311022	1	No
MNCB320_L511.avi	  18090	  10.0601			MNCB320	Molly											Acanthuridae	Naso	annulatus	37437024	2	No
MNCB320_L511.avi	  98294	  54.6624			MNCB320	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	No
MNCB320_L511.avi	  98294	  54.6624			MNCB320	Molly											Carangidae	Gnathanodon	speciosus	37337012	10	No
MNCB320_L511.avi	  27651	  15.3770			MNCB320	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
MNCB320_L511.avi	  37681	  20.9548			MNCB320	Molly											Labridae	Choerodon	cyanodus	37384072	6	Yes
MNCB320_L511.avi	  48251	  26.8329			MNCB320	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB320_L511.avi	  20436	  11.3647			MNCB320	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	No
MNCB320_L511.avi	  80680	  44.8671			MNCB320	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB320_L511.avi	  86970	  48.3650			MNCB320	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MNCB320_L511.avi	  57919	  32.2094			MNCB320	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	No
MNCB320_L511.avi	  74458	  41.4070			MNCB320	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB320_L511.avi	  17957	   9.9861			MNCB320	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	No
MNCB320_L511.avi	  89752	  49.9121			MNCB320	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	21	No
MNCB320_L511.avi	  10563	   5.8742			MNCB320	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	No
MNCB320_L511.avi	  16015	   8.9061			MNCB320	Molly											Serranidae	Epinephelus	fasciatus	37311014	1	No
MNCB320_L511.avi	  23718	  13.1899			MNCB320	Molly											Serranidae	Epinephelus	rivulatus	37311022	1	Yes
MNCB321_L425.avi	  99312	  55.2286			MNCB321	Molly											Carangidae	Gnathanodon	speciosus	37337012	3	No
MNCB321_L425.avi	  44287	  24.6285			MNCB321	Molly											Carcharhinidae	Carcharhinus	melanopterus	37018036	1	No
MNCB321_L425.avi	  34188	  19.0123			MNCB321	Molly											Labridae	Cheilio	inermis	37384070	4	No
MNCB321_L425.avi	   2241	   1.2462			MNCB321	Molly											Labridae	Choerodon	cyanodus	37384072	6	No
MNCB321_L425.avi	   9237	   5.1368			MNCB321	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB321_L425.avi	  55739	  30.9971			MNCB321	Molly											Labridae	Stethojulis	bandanensis	37384154	1	No
MNCB321_L425.avi	  36540	  20.3203			MNCB321	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	2	No
MNCB321_L425.avi	  34456	  19.1614			MNCB321	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	9	Yes
MNCB321_L425.avi	   9690	   5.3887			MNCB321	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	No
MNCB321_L425.avi	  34455	  19.1608			MNCB321	Molly											Lethrinidae	Lethrinus	variegatus	37351014	16	Yes
MNCB321_L425.avi	   7438	   4.1364			MNCB321	Molly											Mullidae	Parupeneus	barberinoides	37355021	2	No
MNCB321_L425.avi	   2131	   1.1851			MNCB321	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB321_L425.avi	  25674	  14.2776			MNCB321	Molly											Mullidae	Upeneus	tragula	37355014	2	No
MNCB321_L425.avi	  24816	  13.8005			MNCB321	Molly											Nemipteridae	Pentapodus	vitta	37347022	5	Yes
MNCB322_L416.avi	  47971	  26.6772			MNCB322	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	2	No
MNCB322_L416.avi	 101815	  56.6205			MNCB322	Molly											Acanthuridae	Acanthurus	triostegus	37437019	4	No
MNCB322_L416.avi	  79092	  43.9840			MNCB322	Molly											Acanthuridae	Naso	annulatus	37437024	5	No
MNCB322_L416.avi	  45582	  25.3487			MNCB322	Molly											Apogonidae		spp		1	No
MNCB322_L416.avi	  79449	  44.1825			MNCB322	Molly											Caesionidae	Caesio	cuning	37346018	9	No
MNCB322_L416.avi	  45055	  25.0556			MNCB322	Molly											Carangidae	Scomberoides	commersonnianus	37337032	1	No
MNCB322_L416.avi	   6932	   3.8550			MNCB322	Molly											Chaetodontidae	Chelmon	marginalis	37365007	1	No
MNCB322_L416.avi	  56885	  31.6344			MNCB322	Molly											Labridae	Anampses	lennardi	37384016	2	No
MNCB322_L416.avi	  70022	  38.9401			MNCB322	Molly											Labridae	Cheilinus	trilobatus	37384044	1	No
MNCB322_L416.avi	  64872	  36.0761			MNCB322	Molly											Labridae	Cheilio	inermis	37384070	1	No
MNCB322_L416.avi	  49972	  27.7900			MNCB322	Molly											Labridae	Choerodon	cyanodus	37384072	3	No
MNCB322_L416.avi	  71949	  40.0117			MNCB322	Molly											Labridae	Choerodon	schoenleinii	37384010	2	No
MNCB322_L416.avi	   4331	   2.4085			MNCB322	Molly											Labridae	Halichoeres	nebulosus	37384118	1	No
MNCB322_L416.avi	  55925	  31.1005			MNCB322	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	No
MNCB322_L416.avi	  55347	  30.7791			MNCB322	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	No
MNCB322_L416.avi	   4230	   2.3524			MNCB322	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	No
MNCB322_L416.avi	  32489	  18.0675			MNCB322	Molly											Mullidae	Parupeneus	barberinoides	37355021	1	No
MNCB322_L416.avi	  39240	  21.8218			MNCB322	Molly											Muraenidae	Gymnothorax	javanicus	37060039	1	Yes
MNCB322_L416.avi	  21430	  11.9175			MNCB322	Molly											Plotosidae	Paraplotosus	butleri	37192020	1	No
MNCB322_L416.avi	  59491	  33.0836			MNCB322	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	4	No
MNCB322_L416.avi	   6573	   3.6553			MNCB322	Molly											Pomacentridae	Pomacentrus	milleri	37372117	7	No
MNCB322_L416.avi	  67177	  37.3579			MNCB322	Molly											Scaridae	Scarus	ghobban	37386001	4	No
MNCB322_L416.avi	   8543	   4.7509			MNCB322	Molly											Serranidae	Epinephelus	quoyanus	37311040	1	No
MNCB322_L416.avi	  18694	  10.3960			MNCB322	Molly											Serranidae	Epinephelus	rivulatus	37311022	6	Yes
MNCB323_L513.avi	   7505	   4.1736			MNCB323	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	2	No
MNCB323_L513.avi	   5388	   2.9963			MNCB323	Molly											Acanthuridae	Ctenochaetus	striatus	37437022	1	No
MNCB323_L513.avi	  41427	  23.0380			MNCB323	Molly											Caesionidae	Caesio	cuning	37346018	2	No
MNCB323_L513.avi	   7386	   4.1074			MNCB323	Molly											Carangidae	Gnathanodon	speciosus	37337012	1	No
MNCB323_L513.avi	  29539	  16.4270			MNCB323	Molly											Chaetodontidae	Chaetodon	aureofasciatus	37365013	1	No
MNCB323_L513.avi	  27016	  15.0239			MNCB323	Molly											Chaetodontidae	Chaetodon	lunula	37365042	1	No
MNCB323_L513.avi	   9938	   5.5266			MNCB323	Molly											Chaetodontidae	Chelmon	marginalis	37365007	1	No
MNCB323_L513.avi	  31688	  17.6221			MNCB323	Molly											Labridae		sp10		1	No
MNCB323_L513.avi	  95527	  53.1237			MNCB323	Molly											Labridae	Anampses	lennardi	37384016	1	No
MNCB323_L513.avi	  79085	  43.9801			MNCB323	Molly											Labridae	Cheilinus	chlorourus	37384064	1	No
MNCB323_L513.avi	  33883	  18.8427			MNCB323	Molly											Labridae	Choerodon	cyanodus	37384072	3	No
MNCB323_L513.avi	  11684	   6.4976			MNCB323	Molly											Labridae	Coris	aygula	37384090	1	No
MNCB323_L513.avi	  33680	  18.7298			MNCB323	Molly											Labridae	Gomphosus	varius	37384106	1	No
MNCB323_L513.avi	   5497	   3.0569			MNCB323	Molly											Labridae	Halichoeres	melanochir	37384115	1	No
MNCB323_L513.avi	  51855	  28.8372			MNCB323	Molly											Labridae	Hologymnosus	annulatus	37384126	1	No
MNCB323_L513.avi	   3476	   1.9330			MNCB323	Molly											Labridae	Thalassoma	hardwicke	37384165	1	No
MNCB323_L513.avi	   6204	   3.4501			MNCB323	Molly											Labridae	Thalassoma	lunare	37384167	5	No
MNCB323_L513.avi	  55761	  31.0093			MNCB323	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	3	No
MNCB323_L513.avi	  13265	   7.3768			MNCB323	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	3	No
MNCB323_L513.avi	  12147	   6.7551			MNCB323	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	2	No
MNCB323_L513.avi	   7001	   3.8933			MNCB323	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
MNCB323_L513.avi	   4644	   2.5826			MNCB323	Molly											Nemipteridae	Scolopsis	bilineata	37347031	5	No
MNCB323_L513.avi	   3226	   1.7940			MNCB323	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	9	No
MNCB323_L513.avi	   3226	   1.7940			MNCB323	Molly											Pomacentridae	Abudefduf	sexfasciatus	37372011	8	No
MNCB323_L513.avi	   6743	   3.7499			MNCB323	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	13	No
MNCB323_L513.avi	   4965	   2.7611			MNCB323	Molly											Pomacentridae	Pomacentrus	milleri	37372117	2	No
MNCB323_L513.avi	  16547	   9.2020			MNCB323	Molly											Pseudochromidae	Labracinus	lineatus	37313003	2	Yes
MNCB323_L513.avi	  54390	  30.2469			MNCB323	Molly											Scaridae	Scarus	ghobban	37386001	1	No
MNCB323_L513.avi	  84032	  46.7312			MNCB323	Molly											Serranidae	Epinephelus	fasciatus	37311014	1	No
MNCB323_L513.avi	  10354	   5.7580			MNCB323	Molly											Siganidae	Siganus	doliatus	37438009	9	No
NCB1416_L371.avi	  45314	  30.2093			NCB1416	Molly											Labridae	Choerodon	cephalotes	37384004	1	No
NCB1416_L371.avi	  27062	  18.0413			NCB1416	Molly											Mullidae	Upeneus	tragula	37355014	3	No
NCB1416_L371.avi	  38786	  25.8573			NCB1416	Molly											Nemipteridae	Pentapodus	porosus	37347007	10	Yes
NCB1416_L371.avi	  32914	  21.9427			NCB1416	Molly											Pinguipedidae	Parapercis	nebulosa	37390005	2	Yes
NCB1416_L371.avi	  48367	  32.2447			NCB1416	Molly											Scombridae	Scomberomorus	spp		1	No
NCB1416_L371.avi	  74146	  49.4307			NCB1416	Molly											Siganidae	Siganus	fuscescens	37438001	1	No
NCB1417_L375.avi	   5672	   3.7813			NCB1417	Molly											Labridae	Choerodon	cephalotes	37384004	2	No
NCB1417_L375.avi	  15017	  10.0113			NCB1417	Molly											Lethrinidae	Lethrinus	genivittatus	37351002	1	Yes
NCB1417_L375.avi	  16431	  10.9540			NCB1417	Molly											Monacanthidae	Paramonacanthus	choirocephalus	37465064	2	Yes
NCB1417_L375.avi	  13066	   8.7107			NCB1417	Molly											Mullidae	Upeneus	tragula	37355014	2	No
NCB1417_L375.avi	   8724	   5.8160			NCB1417	Molly											Nemipteridae	Nemipterus	spp		1	No
NCB1417_L375.avi	  56195	  37.4633			NCB1417	Molly											Nemipteridae	Pentapodus	porosus	37347007	18	Yes
NCB1417_L375.avi	  35312	  23.5413			NCB1417	Molly											Pinguipedidae	Parapercis	nebulosa	37390005	1	Yes
NCB1417_L375.avi	  85312	  56.8747			NCB1417	Molly											Siganidae	Siganus	fuscescens	37438001	1	No
NCB1417_L375.avi	  26242	  17.4947			NCB1417	Molly											Tetraodontidae	Feroxodon	multistriatus	37467010	1	Yes
NCB1417_L375.avi	  34317	  22.8780			NCB1417	Molly											Tetraodontidae	Lagocephalus	sceleratus	37467007	2	No
NCB1418_L427.avi	   4109	   2.2851			NCB1418	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	No
NCB1418_L427.avi	  84474	  46.9770			NCB1418	Molly											Acanthuridae	Naso	annulatus	37437024	1	No
NCB1418_L427.avi	  92258	  51.3058			NCB1418	Molly											Acanthuridae	Naso	unicornis	37437031	3	No
NCB1418_L427.avi	  62132	  34.5523			NCB1418	Molly											Caesionidae	Caesio	cuning	37346018	4	No
NCB1418_L427.avi	  60560	  33.6781			NCB1418	Molly											Caesionidae	Pterocaesio	digramma	37346050	31	No
NCB1418_L427.avi	  42158	  23.4446			NCB1418	Molly											Caesionidae	Pterocaesio	tile	37346063	68	No
NCB1418_L427.avi	  11363	   6.3191			NCB1418	Molly											Chaetodontidae	Chelmon	marginalis	37365007	1	No
NCB1418_L427.avi	  20308	  11.2935			NCB1418	Molly											Labridae	Choerodon	cauteroma	37384005	1	No
NCB1418_L427.avi	  68968	  38.3539			NCB1418	Molly											Labridae	Choerodon	cyanodus	37384072	5	No
NCB1418_L427.avi	  41441	  23.0458			NCB1418	Molly											Labridae	Choerodon	schoenleinii	37384010	1	No
NCB1418_L427.avi	  86552	  48.1326			NCB1418	Molly											Labridae	Halichoeres	melanochir	37384115	1	No
NCB1418_L427.avi	   6047	   3.3628			NCB1418	Molly											Labridae	Thalassoma	lunare	37384167	4	No
NCB1418_L427.avi	   7016	   3.9017			NCB1418	Molly											Labridae	Thalassoma	lutescens	37384168	2	No
NCB1418_L427.avi	  29192	  16.2340			NCB1418	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	No
NCB1418_L427.avi	  59976	  33.3534			NCB1418	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	2	Yes
NCB1418_L427.avi	   4164	   2.3156			NCB1418	Molly											Mullidae	Parupeneus	indicus	37355005	1	No
NCB1418_L427.avi	  16441	   9.1430			NCB1418	Molly											Pomacanthidae	Chaetodontoplus	personifer	37365008	1	No
NCB1418_L427.avi	  62448	  34.7281			NCB1418	Molly											Pomacanthidae	Pomacanthus	sexstriatus	37365010	1	No
NCB1418_L427.avi	  26274	  14.6113			NCB1418	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	21	Yes
NCB1418_L427.avi	  66274	  36.8557			NCB1418	Molly											Pomacentridae	Abudefduf	sexfasciatus	37372011	2	Yes
NCB1418_L427.avi	 102814	  57.1761			NCB1418	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	1	No
NCB1418_L427.avi	   8275	   4.6018			NCB1418	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	4	No
NCB1418_L427.avi	   6167	   3.4295			NCB1418	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	No
NCB1418_L427.avi	  12929	   7.1900			NCB1418	Molly											Scaridae	Scarus	ghobban	37386001	1	No
NCB1418_L427.avi	  25080	  13.9473			NCB1418	Molly											Scombridae	Scomberomorus	spp		1	No
NCB1418_L427.avi	  18130	  10.0823			NCB1418	Molly											Serranidae	Epinephelus	bilobatus	37311062	2	Yes
NCB1418_L427.avi	 102006	  56.7267			NCB1418	Molly											Serranidae	Plectropomus	spp		1	No
NCB1418_L427.avi	   5328	   2.9630			NCB1418	Molly											Siganidae	Siganus	doliatus	37438009	2	No
NCB1418_L427.avi	  64892	  36.0872			NCB1418	Molly											Sphyraenidae	Sphyraena	jello	37382004	2	No
NCB1419_L441.avi	  69011	  38.3778			NCB1419	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	9	Yes
NCB1419_L441.avi	  68916	  38.3250			NCB1419	Molly											Lutjanidae	Symphorus	nematophorus	37346017	1	No
NCB1419_L441.avi	  16559	   9.2087			NCB1419	Molly											Mullidae	Upeneus	tragula	37355014	5	No
NCB1419_L441.avi	 111216	  61.8485			NCB1419	Molly											Nemipteridae	Pentapodus	porosus	37347007	11	Yes
NCB1419_L441.avi	  12123	   6.7417			NCB1419	Molly											Pinguipedidae	Parapercis	nebulosa	37390005	1	No
NCB1419_L441.avi	  37119	  20.6423			NCB1419	Molly											Scombridae	Scomberomorus	spp		2	No
NCB1421_L377.avi	  65417	  43.6113			NCB1421	Molly											Ephippidae	Platax	batavianus	37362002	1	No
NCB1421_L377.avi	  65922	  43.9480			NCB1421	Molly											Hydrophiidae	Aipysurus	laevis	39125007	1	No
NCB1421_L377.avi	   9593	   6.3953			NCB1421	Molly											Labridae	Choerodon	schoenleinii	37384010	2	No
NCB1421_L377.avi	  22029	  14.6860			NCB1421	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	6	Yes
NCB1421_L377.avi	  77198	  51.4653			NCB1421	Molly											Mullidae	Upeneus	tragula	37355014	2	No
NCB1421_L377.avi	  79069	  52.7127			NCB1421	Molly											Nemipteridae	Pentapodus	porosus	37347007	12	No
NCB1421_L377.avi	  65291	  43.5273			NCB1421	Molly											Pinguipedidae	Parapercis	nebulosa	37390005	1	No
NCB1421_L377.avi	  83879	  55.9193			NCB1421	Molly											Scombridae	Scomberomorus	spp		1	No
NCB1421_L377.avi	  32194	  21.4627			NCB1421	Molly											Serranidae	Epinephelus	coioides	37311007	1	No
NCB1421_L377.avi	  83483	  55.6553			NCB1421	Molly											Synodontidae	Saurida	undosquamis	37118001	1	No
NCB1421_L377.avi	  75201	  50.1340			NCB1421	Molly											Tetraodontidae	Lagocephalus	sceleratus	37467007	1	No
NCB1422_L377.avi	  68094	  45.3960			NCB1422	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	No
NCB1422_L377.avi	  99261	  66.1740			NCB1422	Molly											Acanthuridae	Naso	unicornis	37437031	2	No
NCB1422_L377.avi	  92707	  61.8047			NCB1422	Molly											Chaetodontidae	Heniochus	acuminatus	37365011	1	No
NCB1422_L377.avi	  56910	  37.9400			NCB1422	Molly											Labridae	Choerodon	cyanodus	37384072	1	No
NCB1422_L377.avi	  56561	  37.7073			NCB1422	Molly											Labridae	Choerodon	schoenleinii	37384010	3	No
NCB1422_L377.avi	  62207	  41.4713			NCB1422	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	2	Yes
NCB1422_L377.avi	  56348	  37.5653			NCB1422	Molly											Mullidae	Parupeneus	indicus	37355005	4	No
NCB1422_L377.avi	  67891	  45.2607			NCB1422	Molly											Pomacanthidae	Pomacanthus	sexstriatus	37365010	1	No
NCB1422_L377.avi	  80666	  53.7773			NCB1422	Molly											Scombridae	Scomberomorus	spp		6	No
NCB1422_L377.avi	  47352	  31.5680			NCB1422	Molly											Serranidae	Epinephelus	coioides	37311007	1	No
