3D Point and Length Measurements

Generated: Wednesday, July 06, 2016 10:16:38

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	Tape Reader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
MNCB282_L511.avi	   6144	   3.4168			169.296	7.809	6.530	2881.172	16.352	23.648	9.371	222.917	779.910	-2764.634	MNCB282	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB282_L511.avi	   6161	   3.4262			198.938	8.517	3.025	2887.558	25.510	21.251	24.355	1086.835	604.351	-2606.058	MNCB282	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
MNCB282_L511.avi	   6161	   3.4262			197.964	7.221	3.842	3025.193	15.229	15.884	2.831	577.079	546.272	-2918.965	MNCB282	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
MNCB282_L511.avi	   6274	   3.4890			188.336	5.513	1.217	3060.373	19.964	2.606	25.462	-713.441	763.457	-2876.459	MNCB282	Molly											Scaridae	Scarus	sp3		1	AD	Passing			
MNCB282_L511.avi	   6275	   3.4896			238.187	11.437	1.865	3310.068	13.419	27.250	17.387	-2.072	768.193	-3219.693	MNCB282	Molly											Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
MNCB282_L511.avi	   6305	   3.5063			235.485	11.060	0.467	3374.469	16.452	25.047	6.307	75.157	952.712	-3236.315	MNCB282	Molly											Scaridae	Scarus	sp3		1	AD	Passing			
MNCB282_L511.avi	   6305	   3.5063				5.956	1.096	2712.718	20.785			-836.130	500.148	-2531.714	MNCB282	Molly											Scaridae	Scarus	sp3		2	AD	Passing			
MNCB282_L511.avi	   8835	   4.9132			232.876	9.065	0.852	3267.769	15.758	20.468	5.291	344.535	817.833	-3144.957	MNCB282	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing			
MNCB282_L511.avi	   9739	   5.4160			245.499	4.003	2.199	2017.515	25.433	1.407	7.791	-857.321	125.291	-1821.996	MNCB282	Molly											Serranidae	Epinephelus	bilobatus	37311062	1	AD	Passing			
MNCB282_L511.avi	  13059	   7.2623			175.681	7.076	3.623	2664.646	28.526	15.622	24.508	-1172.982	493.341	-2341.167	MNCB282	Molly											Balistidae	Sufflamen	chrysopterum	37465079	1	AD	Passing			
MNCB282_L511.avi	  18584	  10.3348				15.233	53.472	4349.307	27.917			1674.391	1193.889	-3832.430	MNCB282	Molly											Sphyraenidae	Sphyraena	jello	37382004	1	AD	Passing			
MNCB282_L511.avi	  18609	  10.3487			503.632	6.474	1.198	2002.889	16.532	43.559	10.695	-172.894	543.083	-1920.086	MNCB282	Molly											Sphyraenidae	Sphyraena	jello	37382004	1	AD	Passing			
MNCB282_L511.avi	  24684	  13.7271			150.413	6.283	0.929	2454.505	18.140	24.286	1.149	-491.107	585.480	-2332.514	MNCB282	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB282_L511.avi	  30618	  17.0270			312.794	5.166	3.414	2016.197	15.868	28.837	10.470	-528.315	157.413	-1939.370	MNCB282	Molly											Serranidae	Plectropomus	spp		1	AD	Passing			
MNCB282_L511.avi	  30783	  17.1188			542.972	27.722	3.741	3861.726	16.929	56.958	13.822	12.406	1124.420	-3694.381	MNCB282	Molly											Labridae	Hemigymnus	melapterus	37384125	1	AD	Passing			
MNCB282_L511.avi	  33080	  18.3962			208.954	2.425	1.400	1384.837	18.580	27.412	15.460	-435.143	73.089	-1312.662	MNCB282	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB282_L511.avi	  33109	  18.4123			195.304	4.521	3.548	2246.752	22.596	15.657	11.611	-668.945	545.651	-2074.288	MNCB282	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB282_L511.avi	  33109	  18.4123			261.923	12.499	1.444	3033.455	16.863	36.106	0.186	305.030	825.388	-2903.023	MNCB282	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB282_L511.avi	  34530	  19.2025			274.831	5.955	4.699	2595.053	27.838	6.290	10.688	-1002.266	681.136	-2294.737	MNCB282	Molly											Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
MNCB282_L511.avi	  34748	  19.3238			166.418	5.725	3.368	2434.883	27.746	12.479	8.337	-970.928	585.007	-2154.930	MNCB282	Molly											Chaetodontidae	Chaetodon	auriga	37365019	1	AD	Passing			
MNCB282_L511.avi	  37739	  20.9871				10.873	10.989	3674.868	28.263			1492.041	924.948	-3228.457	MNCB282	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB282_L511.avi	  37760	  20.9988			224.699	7.971	3.414	2866.735	26.562	11.986	9.207	1149.857	566.628	-2564.162	MNCB282	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB282_L511.avi	  37976	  21.1189			233.248	11.378	4.803	3591.266	20.616	17.774	6.168	-916.758	870.924	-3361.285	MNCB282	Molly											Lutjanidae	Symphorus	nematophorus	37346017	1	AD	Passing			
MNCB282_L511.avi	  57544	  32.0009			127.779	7.025	0.607	2557.337	20.024	26.763	16.396	537.484	691.330	-2402.737	MNCB282	Molly											Chaetodontidae	Chaetodon	aureofasciatus	37365013	1	AD	Passing			
MNCB282_L511.avi	  75681	  42.0871			316.767	12.894	7.966	3672.004	15.560	24.289	1.462	-144.159	974.415	-3537.420	MNCB282	Molly											Labridae	Hologymnosus	annulatus	37384126	1	AD	Passing			
MNCB282_L511.avi	  82350	  45.7958			465.302	5.553	2.127	3312.911	17.478	5.806	6.266	545.125	832.368	-3159.965	MNCB282	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB282_L511.avi	  82676	  45.9771			133.647	3.663	2.660	1564.609	21.055	45.931	29.514	-482.285	288.729	-1460.150	MNCB282	Molly											Chaetodontidae	Chelmon	marginalis	37365007	1	AD	Passing			
MNCB282_L511.avi	  82676	  45.9771			149.677	3.622	2.533	1376.810	24.214	72.235	22.569	-524.681	208.750	-1255.683	MNCB282	Molly											Chaetodontidae	Chelmon	marginalis	37365007	1	AD	Passing			
MNCB282_L511.avi	  82789	  46.0399			210.482	13.515	3.614	4258.137	21.146	10.198	17.511	-1209.569	946.924	-3971.399	MNCB282	Molly											Siganidae	Siganus	doliatus	37438009	1	AD	Passing			
MNCB282_L511.avi	  83357	  46.3558			244.875	18.489	1.227	3966.271	19.653	30.524	24.237	-1128.690	710.959	-3735.225	MNCB282	Molly											Siganidae	Siganus	doliatus	37438009	1	AD	Passing			
MNCB283_L418.avi	   6127	   3.4073				3.707	1.639	2162.315	30.168			-1083.868	89.375	-1868.917	MCNB283	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing			
MNCB283_L418.avi	  14060	   7.8189				3.458	0.260	2069.954	19.609			-675.689	173.494	-1948.860	MCNB283	Molly											Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
MNCB283_L418.avi	  16188	   9.0023				3.005	0.123	1927.124	28.086			-901.746	-89.509	-1700.779	MCNB283	Molly											Serranidae	Cephalopholis	boenak	37311008	1	AD	Passing			
MNCB283_L418.avi	  17169	   9.5479			239.902	19.038	7.471	3258.614	21.069	57.065	12.799	706.404	934.510	-3040.765	MCNB283	Molly											Caesionidae	Caesio	teres	37346037	1	AD	Passing			
MNCB283_L418.avi	  17178	   9.5529			201.035	9.675	4.401	2562.391	29.681	74.242	38.900	1151.931	531.905	-2226.203	MCNB283	Molly											Caesionidae	Caesio	teres	37346037	1	AD	Passing			
MNCB283_L418.avi	  17589	   9.7814			266.780	22.681	6.557	3334.696	24.771	78.780	4.678	1289.272	538.434	-3027.881	MCNB283	Molly											Caesionidae	Caesio	teres	37346037	1	AD	Passing			
MNCB283_L418.avi	  18988	  10.5594				2.349	4.228	1679.853	20.206			-553.928	182.569	-1575.353	MCNB283	Molly											Labridae	Cheilinus	chlorourus	37384064	1	AD	Passing			
MNCB283_L418.avi	  19000	  10.5661			209.472	2.043	4.844	1217.552	18.419	35.339	13.423	-116.925	366.492	-1155.182	MCNB283	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB283_L418.avi	  20149	  11.2051			340.115	1.795	12.862	1301.278	25.543	16.360	11.416	-443.065	344.261	-1174.097	MCNB283	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
MNCB283_L418.avi	  21057	  11.7100				1.410	3.395	1272.422	25.518			-527.338	156.823	-1147.335	MCNB283	Molly											Serranidae	Epinephelus	bilobatus	37311062	1	AD	Passing			
MNCB283_L418.avi	  25789	  14.3416			250.627	2.146	6.922	1270.525	21.322	35.559	30.453	-424.715	181.749	-1183.562	MCNB283	Molly											Serranidae	Epinephelus	fasciatus	37311014	1	AD	Passing			
MNCB283_L418.avi	  25794	  14.3443			241.293	1.843	1.646	1005.266	19.445	53.607	20.804	252.311	219.853	-947.926	MCNB283	Molly											Serranidae	Epinephelus	fasciatus	37311014	1	AD	Passing			
MNCB283_L418.avi	  27475	  15.2792			227.332	7.094	4.185	1895.932	25.772	87.404	18.171	705.582	426.257	-1707.343	MCNB283	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB283_L418.avi	  27700	  15.4043			222.007	4.120	1.698	1723.190	23.409	33.959	3.059	-551.622	405.454	-1581.361	MCNB283	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	AD	Passing			
MNCB283_L418.avi	  34561	  19.2198				4.996	2.681	2521.082	30.613			-1273.692	174.734	-2168.647	MCNB283	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
MNCB283_L418.avi	  42966	  23.8939			357.079	8.537	2.750	2584.022	24.823	30.021	10.750	1021.533	365.092	-2345.282	MCNB283	Molly											Scaridae	Scarus	rivulatus	37386027	1	AD	Passing			
MNCB283_L418.avi	  45002	  25.0261			163.331	1.388	2.009	1441.768	16.901	11.831	14.562	-121.098	401.262	-1379.500	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45047	  25.0512				4.907	1.543	2496.271	30.432			-1247.659	-191.645	-2153.599	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45072	  25.0651			107.822	2.744	1.591	1229.983	25.621	69.743	28.755	-433.423	308.247	-1109.047	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45077	  25.0678			41.974	1.010	0.233	1017.921	21.936	1.170	5.760	-367.265	98.586	-944.225	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45082	  25.0706			145.490	3.836	1.268	1472.885	24.331	63.233	28.093	-511.626	326.336	-1342.063	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45082	  25.0706				2.046	0.466	1562.968	26.890			-697.267	124.994	-1393.221	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45120	  25.0918				2.407	4.261	1708.063	27.420			-780.718	105.433	-1515.534	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45123	  25.0934			113.118	1.356	1.881	1059.163	21.887	26.180	3.916	-267.230	290.651	-982.821	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45146	  25.1062			147.313	1.381	2.975	1295.177	17.617	16.479	8.342	-128.037	370.496	-1234.433	MCNB283	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
MNCB283_L418.avi	  45891	  25.5205				3.866	2.812	2239.074	15.097			-141.443	579.269	-2158.215	MCNB283	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
MNCB283_L418.avi	  45914	  25.5333			338.643	3.727	2.919	1996.653	28.287	15.604	36.958	-851.290	412.982	-1758.231	MCNB283	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
MNCB283_L418.avi	  48916	  27.2028				5.068	4.423	2558.601	30.840			-1311.637	14.793	-2196.777	MCNB283	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	4	AD	Passing			
MNCB283_L418.avi	  48918	  27.2039			27.826	1.221	1.269	871.622	13.833	44.896	30.231	188.358	-89.157	-846.343	MCNB283	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
MNCB283_L418.avi	  48918	  27.2039			31.069	1.519	1.554	882.593	6.434	48.484	7.162	-98.896	-1.255	-877.034	MCNB283	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
MNCB283_L418.avi	  48937	  27.2144			43.256	0.843	0.120	855.908	16.142	68.884	66.793	-204.461	121.749	-822.163	MCNB283	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
MNCB283_L418.avi	  48982	  27.2395			40.816	1.200	1.938	796.368	16.595	49.428	14.378	-213.478	78.478	-763.197	MCNB283	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
MNCB283_L418.avi	  49073	  27.2901			54.889	0.626	0.561	754.096	18.201	10.522	14.108	-235.408	-8.144	-716.364	MCNB283	Molly											Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
MNCB283_L418.avi	  55173	  30.6823			73.280	2.617	1.019	1500.285	26.558	36.194	41.484	-641.221	196.947	-1341.978	MCNB283	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB283_L418.avi	  55173	  30.6823				1.766	0.679	1433.623	29.155			-634.868	298.918	-1250.146	MCNB283	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB283_L418.avi	  55173	  30.6823				4.830	0.565	2460.965	31.142			-1239.736	301.008	-2104.471	MCNB283	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB283_L418.avi	  55173	  30.6823				2.806	2.207	1843.312	27.566			-832.350	196.872	-1632.861	MCNB283	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB283_L418.avi	  55188	  30.6907			48.140	0.630	0.615	682.674	13.893	23.377	15.948	-163.373	-13.313	-662.704	MCNB283	Molly											Pomacentridae	Pomacentrus	nagasakiensis	37372119	1	AD	Passing			
MNCB283_L418.avi	  56838	  31.6083				1.701	1.382	1418.295	27.405			-646.705	96.897	-1258.548	MCNB283	Molly											Labridae	Halichoeres	melanochir	37384115	1	AD	Passing			
MNCB283_L418.avi	  56958	  31.6750			142.361	0.662	1.613	717.553	16.778	34.617	48.334	136.948	155.400	-687.006	MCNB283	Molly											Labridae	Halichoeres	melanochir	37384115	1	AD	Passing			
MNCB283_L418.avi	  62081	  34.5240			253.851	1.625	0.924	1543.026	19.983	6.387	1.886	-331.573	410.015	-1450.130	MCNB283	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB283_L418.avi	  62295	  34.6430			447.689	4.783	4.147	1679.355	17.398	47.415	18.406	415.903	281.393	-1602.522	MCNB283	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB283_L418.avi	  62428	  34.7169			211.592	22.073	8.819	4537.582	26.429	22.398	24.349	1951.470	520.174	-4063.353	MCNB283	Molly											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
MNCB283_L418.avi	  68297	  37.9808			199.326	1.622	1.325	1344.182	22.359	9.825	15.052	-429.239	277.880	-1243.125	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68305	  37.9852			203.507	1.553	2.463	1117.573	13.598	28.401	5.705	-5.440	262.702	-1086.244	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68310	  37.9880			195.800	1.011	2.335	1322.642	16.091	2.860	14.035	-162.196	328.748	-1270.826	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68315	  37.9908			219.732	4.051	3.431	1997.239	24.431	23.078	26.820	654.145	504.416	-1818.412	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68315	  37.9908				1.207	12.348	1172.677	21.021			227.368	360.745	-1092.400	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68315	  37.9908				1.425	0.430	1296.611	17.553			2.208	398.777	-1233.764	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68315	  37.9908				1.722	1.132	1431.100	18.167			-164.615	423.232	-1357.138	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68315	  37.9908				2.096	0.431	1562.547	26.218			-613.662	324.912	-1399.787	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68315	  37.9908				2.326	1.817	1670.531	25.461			-706.779	136.746	-1507.460	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68424	  38.0514			189.326	1.053	2.877	1246.354	16.012	9.153	12.673	-142.148	313.027	-1198.001	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  68431	  38.0553			203.963	2.792	3.546	1763.899	27.494	6.974	30.666	-722.572	375.479	-1564.687	MCNB283	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
MNCB283_L418.avi	  69355	  38.5691			187.162	3.681	5.306	1566.989	25.238	39.275	0.501	615.291	260.397	-1417.415	MCNB283	Molly											Chaetodontidae	Chaetodon	lunula	37365042	1	AD	Passing			
MNCB283_L418.avi	  69436	  38.6142				1.395	1.955	1259.269	28.412			-515.018	313.132	-1105.651	MCNB283	Molly											Mullidae	Parupeneus	cyclostomus	37355025	1	AD	Passing			
MNCB283_L418.avi	  71243	  39.6191			180.155	2.187	1.306	1490.863	28.330	9.060	5.271	-596.587	380.280	-1312.305	MCNB283	Molly											Pomacanthidae	Chaetodontoplus	duboulayi	37365009	1	AD	Passing			
MNCB283_L418.avi	  75463	  41.9659			529.696	12.919	9.965	3569.580	26.155	18.511	21.695	1464.939	574.305	-3204.064	MCNB283	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
MNCB283_L418.avi	  85584	  47.5943				1.512	10.461	1324.939	26.586			-576.882	144.602	-1183.960	MCNB283	Molly											Serranidae	Cephalopholis	miniata	37311083	1	AD	Passing			
MNCB283_L418.avi	  86101	  47.8818			250.252	9.353	1.020	2220.918	27.342	70.602	10.087	954.310	360.335	-1972.798	MCNB283	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
MNCB283_L418.avi	  86685	  48.2065			249.513	22.307	5.246	3746.514	25.669	56.994	27.722	1556.053	461.011	-3376.764	MCNB283	Molly											Siganidae	Siganus	doliatus	37438009	1	AD	Passing			
MNCB283_L418.avi	  88143	  49.0174			302.165	3.906	8.844	2059.282	27.680	14.939	37.407	-867.619	402.935	-1823.602	MCNB283	Molly											Labridae	Hologymnosus	doliatus	37384127	1	AD	Passing			
MNCB283_L418.avi	  91429	  50.8447			248.964	2.645	4.329	2043.450	17.720	3.141	28.603	518.548	343.413	-1946.501	MCNB283	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB283_L418.avi	  91668	  50.9776			274.946	4.140	3.104	1856.039	27.148	24.035	8.922	789.904	305.388	-1651.566	MCNB283	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB283_L418.avi	  91713	  51.0027			295.126	3.415	2.053	1489.244	18.073	40.914	11.895	290.184	359.496	-1415.770	MCNB283	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB283_L418.avi	  91773	  51.0360			300.460	2.226	1.471	1548.250	25.130	13.568	33.778	-602.914	262.302	-1401.703	MCNB283	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB283_L418.avi	  91912	  51.1133			146.107	2.217	1.080	1196.901	24.459	59.593	40.319	-414.928	270.962	-1089.489	MCNB283	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	AD	Passing			
MNCB283_L418.avi	  91972	  51.1467			146.277	1.223	2.913	1129.716	26.362	9.859	13.290	-395.909	308.058	-1012.232	MCNB283	Molly											Pomacentridae	Abudefduf	bengalensis	37372003	1	AD	Passing			
MNCB283_L418.avi	  92408	  51.3892				2.258	0.938	1646.736	28.564			-762.086	-188.845	-1447.516	MCNB283	Molly											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
MNCB283_L418.avi	  92408	  51.3892				1.958	2.246	1527.972	28.160			-708.535	142.423	-1346.251	MCNB283	Molly											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
MNCB283_L418.avi	  92408	  51.3892				1.869	1.838	1488.370	19.835			-489.093	134.627	-1399.253	MCNB283	Molly											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
MNCB283_L418.avi	  92412	  51.3914			153.502	3.239	2.194	1911.628	25.865	18.048	42.329	-719.925	420.948	-1720.126	MCNB283	Molly											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
MNCB283_L418.avi	  92424	  51.3981			177.550	3.005	1.947	1592.884	28.845	24.661	17.592	-668.824	378.461	-1395.250	MCNB283	Molly											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
MNCB283_L418.avi	 101547	  56.4715			490.199	1.544	11.945	1320.587	22.042	2.935	9.217	-380.393	317.662	-1224.068	MCNB283	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB283_L418.avi	 103782	  57.7144				4.176	1.113	2252.285	24.802			-889.196	332.147	-2042.498	MCNB283	Molly											Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
MNCB283_L418.avi	 106035	  58.9673			106.912	2.744	1.820	1202.580	22.220	57.218	4.957	412.968	190.468	-1113.274	MCNB283	Molly											Chaetodontidae	Chaetodon	aureofasciatus	37365013	1	AD	Passing			
MNCB283_L418.avi	 106477	  59.2131			201.391	1.342	2.800	1056.053	13.324	27.178	16.692	69.633	233.205	-1027.626	MCNB283	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB283_L418.avi	 106595	  59.2787			192.814	2.646	3.476	1574.749	27.776	15.745	0.028	-633.722	370.063	-1393.300	MCNB283	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
